node,num_cpus,num_gpus,CPU_GEN,GPU_SKU,IB,CPU_FRQ,GPU_GEN,CLASS,CPU_SKU,CPU_MNF,GPU_MEM,GPU_CC,GPU_BRD
sh03-06n62,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n63,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n64,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n65,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n66,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n67,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n68,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n69,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n70,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n71,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n72,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n01,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n02,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n03,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n04,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n05,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n06,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n07,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n08,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n09,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n10,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n11,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n12,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n13,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n14,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n15,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n16,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n17,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n18,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n19,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n20,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n21,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n22,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n23,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n24,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n25,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n26,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n27,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n28,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n29,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n30,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n31,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n32,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n33,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n34,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n35,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n36,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n37,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n38,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n39,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n40,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n41,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n42,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n43,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n44,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n45,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n46,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n47,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n48,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n49,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n50,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n51,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n52,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n53,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n54,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n55,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n56,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n57,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n58,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n59,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n60,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n65,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n66,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n67,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n68,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n69,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n70,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n71,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-07n72,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n01,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n02,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n03,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n04,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n05,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n06,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n07,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n08,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n09,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n10,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n11,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n12,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n13,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n14,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n15,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n16,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n17,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n18,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n19,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n20,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n21,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n22,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n23,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n24,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n49,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n49,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n50,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n50,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n51,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n51,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n52,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n52,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n53,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n53,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n54,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n54,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n55,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n55,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n56,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n56,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n57,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n57,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n58,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n58,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n59,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n59,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n60,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n60,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n61,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n61,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n62,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n62,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n63,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n63,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n64,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n64,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n65,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n65,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n66,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n66,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n67,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n67,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n68,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n68,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n69,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n69,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n70,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n70,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n71,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n71,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n72,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-08n72,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n01,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n01,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n02,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n02,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n03,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n03,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n04,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n04,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n05,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n05,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n06,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n06,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n07,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n07,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n08,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n08,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n09,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n09,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n10,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n10,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n11,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n11,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n12,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n12,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n13,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n13,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n14,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n14,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n15,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n15,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n16,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n16,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n17,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n17,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n18,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n18,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n19,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n19,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n20,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n20,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n21,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n21,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n22,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n22,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n23,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n23,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n24,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n24,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n25,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n25,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n26,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n26,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n27,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n27,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n28,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n28,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n29,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n29,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n30,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n30,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n31,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n31,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n32,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n32,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n33,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n33,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n34,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n34,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n35,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n35,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n36,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n36,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n37,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n37,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n38,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n38,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n39,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n39,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n40,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n40,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n41,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n41,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n42,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n42,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n43,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n43,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n44,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n44,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n45,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n45,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n46,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n46,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n47,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n47,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n48,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n48,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n49,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n49,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n50,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n50,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n51,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n51,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n52,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n52,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n53,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n53,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n54,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n54,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n55,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n55,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n56,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n56,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n57,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n57,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n58,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n58,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n59,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n59,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n60,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n60,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n61,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n61,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n62,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n62,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n63,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n63,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n64,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n64,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n65,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n65,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n66,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-09n66,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
